id,full title,description,url
10103,Risk of Malignancy Index (RMI) for Ovarian Cancer,Predicts risk that an adnexal mass is malignant.,http://www.mdcalc.com/calc/10103
3902,Risk of Paradoxical Embolism (RoPE) Score,Identifies stroke-related PFO in patients with cryptogenic stroke.,http://www.mdcalc.com/calc/3902
3386,Risk Score for Asthma Exacerbation (RSE),Predicts likelihood of asthma exacerbation within 6 months.,http://www.mdcalc.com/calc/3386
10209,RiskE Score for Cardiac Surgery in Active Infective Endocarditis,Predicts perioperative mortality in patients with active left-sided endocarditis.,http://www.mdcalc.com/calc/10209
4049,Rochester Criteria for Febrile Infants,Determines whether febrile infants are low risk for serious bacterial infection.,http://www.mdcalc.com/calc/4049
3642,Rockall Score for Upper GI Bleeding (Complete),Determines severity of GI bleeding.,http://www.mdcalc.com/calc/3642
3643,Rockall Score for Upper GI Bleeding (Pre-Endoscopy),"Determines severity of GI bleeding, prior to endoscopy.",http://www.mdcalc.com/calc/3643
3281,Rome II Diagnostic Criteria for Irritable Bowel Syndrome (IBS),Official Rome II criteria for the diagnosis of irritable bowel syndrome.,http://www.mdcalc.com/calc/3281
3165,Rome III Diagnostic Criteria for Irritable Bowel Syndrome (IBS),Official Rome III criteria for the diagnosis of irritable bowel syndrome.,http://www.mdcalc.com/calc/3165
10276,Rome IV Diagnosis Criteria for Functional Heartburn,Official Rome IV criteria for the diagnosis of functional heartburn.,http://www.mdcalc.com/calc/10276
10295,Rome IV Diagnostic Criteria for Belching Disorders,Official Rome IV criteria for the diagnosis of excessive supragastric or gastric belching.,http://www.mdcalc.com/calc/10295
10319,Rome IV Diagnostic Criteria for Biliary Pain,Official Rome IV criteria for the diagnosis of biliary pain.,http://www.mdcalc.com/calc/10319
10298,Rome IV Diagnostic Criteria for Cannabinoid Hyperemesis Syndrome (CHS),Official Rome IV criteria for the diagnosis of cannabinoid hyperemesis syndrome.,http://www.mdcalc.com/calc/10298
10308,Rome IV Diagnostic Criteria for Centrally Mediated Abdominal Pain Syndrome (CAPS),Official Rome IV criteria for the diagnosis of centrally mediated abdominal pain syndrome (CAPS).,http://www.mdcalc.com/calc/10308
10329,Rome IV Diagnostic Criteria for Child Abdominal Migraine,Official Rome IV criteria for the diagnosis of child abdominal migraine.,http://www.mdcalc.com/calc/10329
10327,Rome IV Diagnostic Criteria for Child Aerophagia,Official Rome IV criteria for the diagnosis of child aerophagia.,http://www.mdcalc.com/calc/10327
10324,Rome IV Diagnostic Criteria for Child Cyclic Vomiting Syndrome ,Official Rome IV criteria for the diagnosis of child cyclic vomiting syndrome.,http://www.mdcalc.com/calc/10324
10330,Rome IV Diagnostic Criteria for Child Functional Abdominal Pain,Official Rome IV criteria for the diagnosis of child functional abdominal pain.,http://www.mdcalc.com/calc/10330
10331,Rome IV Diagnostic Criteria for Child Functional Constipation,Official Rome IV criteria for the diagnosis of child functional constipation.,http://www.mdcalc.com/calc/10331
10334,Rome IV Diagnostic Criteria for Child Functional Dyspepsia,Official Rome IV criteria for the diagnosis of child functional dyspepsia.,http://www.mdcalc.com/calc/10334
10325,Rome IV Diagnostic Criteria for Child Functional Nausea and Vomiting,Official Rome IV criteria for the diagnosis of child functional nausea and vomiting.,http://www.mdcalc.com/calc/10325
10328,Rome IV Diagnostic Criteria for Child Irritable Bowel Syndrome (IBS),Official Rome IV criteria for the diagnosis of child irritable bowel syndrome (IBS).,http://www.mdcalc.com/calc/10328
10332,Rome IV Diagnostic Criteria for Child Non-retentive Fecal Incontinence,Official Rome IV criteria for the diagnosis of child nonretentive fecal incontinence.,http://www.mdcalc.com/calc/10332
10326,Rome IV Diagnostic Criteria for Child Rumination Syndrome,Official Rome IV criteria for the diagnosis of child rumination syndrome.,http://www.mdcalc.com/calc/10326
10296,Rome IV Diagnostic Criteria for Chronic Nausea Vomiting Syndrome (CNVS),Official Rome IV criteria for the diagnosis of chronic nausea vomiting syndrome (CNVS).,http://www.mdcalc.com/calc/10296
10299,Rome IV Diagnostic Criteria for Cyclic Vomiting Syndrome,Official Rome IV criteria for the diagnosis of cyclic vomiting syndrome.,http://www.mdcalc.com/calc/10299
10310,Rome IV Diagnostic Criteria for Fecal Incontinence,Official Rome IV criteria for the diagnosis of fecal incontinence.,http://www.mdcalc.com/calc/10310
10272,Rome IV Diagnostic Criteria for Functional Abdominal Bloating/Distension,Official Rome IV criteria for the diagnosis of functional abdominal bloating or distension.,http://www.mdcalc.com/calc/10272
10322,Rome IV Diagnostic Criteria for Functional Anorectal Pain,Official Rome IV criteria for the diagnosis of levator ani syndrome or unspecified functional anorectal pain.,http://www.mdcalc.com/calc/10322
10321,Rome IV Diagnostic Criteria for Functional Biliary Sphincter of Oddi Disorder (SOD),Official Rome IV criteria for the diagnosis of functional biliary sphincter of Oddi disorder.,http://www.mdcalc.com/calc/10321
10275,Rome IV Diagnostic Criteria for Functional Chest Pain,Official Rome IV criteria for the diagnosis of functional chest pain.,http://www.mdcalc.com/calc/10275
10003,Rome IV Diagnostic Criteria for Functional Constipation,Official Rome IV criteria for the diagnosis of functional constipation.,http://www.mdcalc.com/calc/10003
10335,Rome IV Diagnostic Criteria for Functional Defecation Disorders,Official Rome IV criteria for the diagnosis of functional defecation disorders.,http://www.mdcalc.com/calc/10335
10271,Rome IV Diagnostic Criteria for Functional Diarrhea,Official Rome IV criteria for the diagnosis of functional diarrhea.,http://www.mdcalc.com/calc/10271
10002,Rome IV Diagnostic Criteria for Functional Dyspepsia,Official Rome IV criteria for the diagnosis of functional dyspepsia.,http://www.mdcalc.com/calc/10002
10283,Rome IV Diagnostic Criteria for Functional Dysphagia,Official Rome IV criteria for the diagnosis of functional dysphagia.,http://www.mdcalc.com/calc/10283
10320,Rome IV Diagnostic Criteria for Functional Gallbladder Disorder,Official Rome IV criteria for the diagnosis of functional gallbladder disorder.,http://www.mdcalc.com/calc/10320
10312,Rome IV Diagnostic Criteria for Functional Pancreatic Sphincter of Oddi Disorder (SOD),Official Rome IV criteria for the diagnosis of functional pancreatic sphincter of oddi disorder.,http://www.mdcalc.com/calc/10312
10284,Rome IV Diagnostic Criteria for Globus,Official Rome IV criteria for the diagnosis of globus.,http://www.mdcalc.com/calc/10284
10316,Rome IV Diagnostic Criteria for Infant Colic,Official Rome IV criteria for the diagnosis of infant colic.,http://www.mdcalc.com/calc/10316
10314,Rome IV Diagnostic Criteria for Infant Dyschezia,Official Rome IV criteria for the diagnosis of infant dyschezia.,http://www.mdcalc.com/calc/10314
10311,Rome IV Diagnostic Criteria for Infant Functional Constipation,Official Rome IV criteria for the diagnosis of infant functional constipation.,http://www.mdcalc.com/calc/10311
10315,Rome IV Diagnostic Criteria for Infant Functional Diarrhea,Official Rome IV criteria for the diagnosis of infant functional diarrhea.,http://www.mdcalc.com/calc/10315
10309,Rome IV Diagnostic Criteria for Infant Regurgitation,Official Rome IV criteria for the diagnosis of infant regurgitation.,http://www.mdcalc.com/calc/10309
4007,Rome IV Diagnostic Criteria for Irritable Bowel Syndrome (IBS),Official Rome IV criteria for the diagnosis of irritable bowel syndrome.,http://www.mdcalc.com/calc/4007
10313,Rome IV Diagnostic Criteria for Narcotic Bowel Syndrome ,Official Rome IV criteria for the diagnosis of narcotic bowel syndrome.,http://www.mdcalc.com/calc/10313
10274,Rome IV Diagnostic Criteria for Opioid-Induced Constipation,Official Rome IV criteria for the diagnosis of opioid-induced constipation.,http://www.mdcalc.com/calc/10274
10323,Rome IV Diagnostic Criteria for Proctalgia Fugax,Official Rome IV criteria for the diagnosis of proctalgia fugax.,http://www.mdcalc.com/calc/10323
10277,Rome IV Diagnostic Criteria for Reflux Hypersensitivity,Official Rome IV criteria for the diagnosis of reflux hypersensitivity.,http://www.mdcalc.com/calc/10277
10292,Rome IV Diagnostic Criteria for Rumination Syndrome,Official Rome IV criteria for the diagnosis of rumination syndrome.,http://www.mdcalc.com/calc/10292
10273,Rome IV Diagnostic Criteria for Unspecified Functional Bowel Disorder,Official Rome IV criteria for the diagnosis of unspecified functional bowel disorder.,http://www.mdcalc.com/calc/10273
3949,ROSE (Risk Stratification of Syncope in the Emergency Department) Rule,Predicts 1-month serious outcome or death in patients presenting with syncope,http://www.mdcalc.com/calc/3949
10288,Roth Score for Hypoxia Screening,Screens for hypoxia in dyspneic patients.,http://www.mdcalc.com/calc/10288
10302,ROX Index for Intubation after HFNC,Predicts high-flow nasal cannula (HFNC) failure/need for intubation.,http://www.mdcalc.com/calc/10302
3988,Rule of 7s for Lyme Meningitis,Distinguishes Lyme meningitis from aseptic meningitis.,http://www.mdcalc.com/calc/3988
10345,Salivary Gland Cancer Model for Survival +/- Postoperative Radiotherapy (PORT),Predicts overall survival with and without postoperative radiotherapy (PORT) for resected major salivary gland cancers.,http://www.mdcalc.com/calc/10345
93,San Francisco Syncope Rule,Predicts risk for serious outcomes at 7 days in patients presenting with syncope or near-syncope.,http://www.mdcalc.com/calc/93
10144,SAVE (Survival after Veno-Arterial ECMO) Score,Predicts in-hospital survival in adult patients after VA ECMO for refractory cardiogenic shock.,http://www.mdcalc.com/calc/10144
3977,Schwab and England Activities of Daily Living (ADL) Scale,Grades functional status in patients with Parkinson&rsquo;s disease.,http://www.mdcalc.com/calc/3977
3808,Seattle Heart Failure Model,Predicts survival in heart failure.,http://www.mdcalc.com/calc/3808
3802,Secondary Intracerebral Hemorrhage (sICH) Score,Quantifies likelihood of underlying vascular etiology in patients with ICH.,http://www.mdcalc.com/calc/3802
2039,SEDAN Score for Post-tPA Hemorrhage,Predicts risk of Symptomatic Intracerebral Hemorrhage (sICH) after tPA.,http://www.mdcalc.com/calc/2039
10301,Sepsis-Induced Coagulopathy (SIC) Score,Predicts likelihood of sepsis-induced coagulopathy.,http://www.mdcalc.com/calc/10301
10486,Sequential Clinical Assessment of Respiratory Function (SCARF) Score,Predicts adverse outcomes in critically ill rib fracture patients.,http://www.mdcalc.com/calc/10486
691,Sequential Organ Failure Assessment (SOFA) Score,Predicts ICU mortality based on lab results and clinical data.,http://www.mdcalc.com/calc/691
3096,Serum Ascites Albumin Gradient (SAAG),Defines presence of portal hypertension in patients with ascites.,http://www.mdcalc.com/calc/3096
91,Serum Osmolality/Osmolarity,"Calculates expected serum osmolarity, for comparison to measured osmolarity to detect unmeasured compounds in the serum.",http://www.mdcalc.com/calc/91
10487,SETscore,Predicts tracheostomy need in neurocritical care patients.,http://www.mdcalc.com/calc/10487
10280,Severe Community-Acquired Pneumonia (SCAP) Score,Predicts risk of adverse outcomes in CAP patients in the ED.,http://www.mdcalc.com/calc/10280
1732,Sgarbossa's Criteria for MI in Left Bundle Branch Block,Criteria to diagnose acute MI in patients with prior LBBB.,http://www.mdcalc.com/calc/1732
10535,Shanghai Score,Stratifies risk in suspected Brugada syndrome.,http://www.mdcalc.com/calc/10535
10513,Shapiro Rule,Indicates if an ED patient qualifies for a blood culture.,http://www.mdcalc.com/calc/10513
1316,Shock Index,"May be a more sensitive indicator of occult shock, especially in trauma or acute hemorrhage.",http://www.mdcalc.com/calc/1316
10058,"Shock Index, Pediatric Age-Adjusted (SIPA)",Predicts mortality in children with blunt trauma.,http://www.mdcalc.com/calc/10058
3962,Shorr Score for MRSA Pneumonia,Identifies pneumonia patients at low risk for MRSA.,http://www.mdcalc.com/calc/3962
4013,Short Michigan Alcoholism Screening Test (SMAST),Screens for alcohol abuse.,http://www.mdcalc.com/calc/4013
10515,Short Michigan Alcoholism Screening Test-Geriatric Version (SMAST-G),Screens for alcohol abuse in elderly patients.,http://www.mdcalc.com/calc/10515
2197,Shortened Modified Fatigue Impact Scale (MFIS),Shorter version of MFIS which measures the impact fatigue takes on a patient's daily life.,http://www.mdcalc.com/calc/2197
4066,Sickle Cell RBC Exchange Volume,Estimates the volume of donor RBCs needed for RBC exchange in patients with sickle cell disease.,http://www.mdcalc.com/calc/4066
3817,Simon Broome Diagnostic Criteria for Familial Hypercholesterolemia (FH),"Diagnoses familial hypercholesterolemia (FH) based on clinical, genetic and family history.",http://www.mdcalc.com/calc/3817
2194,Simple Disease Activity Index (SDAI) for Rheumatoid Arthritis,Determines severity of rheumatoid arthritis using clinical and laboratory data.,http://www.mdcalc.com/calc/2194
10403,Simplified Acute Physiology Score (SAPS) 3,Estimates the probability of mortality for ICU patients on admission.,http://www.mdcalc.com/calc/10403
4044,Simplified Acute Physiology Score (SAPS) II,"Estimates mortality in ICU patients, comparable to APACHE II.",http://www.mdcalc.com/calc/4044
3112,Simplified Autoimmune Hepatitis (AIH) Score,Diagnoses autoimmune hepatitis.,http://www.mdcalc.com/calc/3112
1832,Simplified Motor Score (SMS),Simplifies assessment of head trauma patients compared to the GCS.,http://www.mdcalc.com/calc/1832
1247,Simplified PESI (Pulmonary Embolism Severity Index),"Predicts 30-day outcome of patients with PE, with fewer criteria than the original PESI.",http://www.mdcalc.com/calc/1247
1096,"SIRS, Sepsis, and Septic Shock Criteria",Defines the severity of sepsis and septic shock.,http://www.mdcalc.com/calc/1096
10034,SLICC Criteria for Systemic Lupus Erythematosus (SLE) 2012,Provides criteria for diagnosis of SLE.,http://www.mdcalc.com/calc/10034
3914,SMART-COP Score for Pneumonia Severity,Predicts need for intensive respiratory or vasopressor support (IRVS) in community-acquired pneumonia (CAP).,http://www.mdcalc.com/calc/3914
50,Sodium Correction for Hyperglycemia,Calculates the actual sodium level in patients with hyperglycemia.,http://www.mdcalc.com/calc/50
480,Sodium Correction Rate in Hyponatremia and Hypernatremia,"Calculates recommended fluid type, rate, and volume to correct hyponatremia slowly (or more rapidly if seizing).",http://www.mdcalc.com/calc/480
95,Sodium Deficit in Hyponatremia,Calculates sodium quantity missing in hyponatremia.,http://www.mdcalc.com/calc/95
2143,Sokal Index for Chronic Myelogenous Leukemia (CML),Predicts survival of CML based on clinical and lab information.,http://www.mdcalc.com/calc/2143
4057,Solitary Pulmonary Nodule (SPN) Malignancy Risk Score (Mayo Clinic Model),Predicts malignancy risk in solitary lung nodules on chest x-ray.,http://www.mdcalc.com/calc/4057
10548,Spinal Instability Neoplastic Scale (SINS) Score,Evaluates the degree of spinal instability in patients with spinal tumors.,http://www.mdcalc.com/calc/10548
2154,SSIGN Score for Renal Cell Carcinoma (RCC),Predicts progression of clear cell renal cell carcinoma after radical nephrectomy.,http://www.mdcalc.com/calc/2154
10074,Stanford Sleepiness Scale,Quantifies subjective degrees of sleepiness.,http://www.mdcalc.com/calc/10074
10289,Static Lung Compliance (Cstat) Calculation,Calculates pressure needed to overcome elastic resistance to ventilation.,http://www.mdcalc.com/calc/10289
10065,Steinhart Model for Acute Heart Failure (AHF) in Undifferentiated Dyspnea,Diagnoses acute heart failure with NT-proBNP in undifferentiated dyspneic patients.,http://www.mdcalc.com/calc/10065
1801,Step-by-Step Approach to Febrile Infants,Identifies febrile infants &le;90 days old at low risk of invasive bacterial infections.,http://www.mdcalc.com/calc/1801
2040,Steroid Conversion Calculator,Converts steroid dosages using dosing equivalencies.,http://www.mdcalc.com/calc/2040
2044,STONE Nephrolithometry Score for Renal Calculi,Predicts recurrence of kidney stone based on radiological criteria.,http://www.mdcalc.com/calc/2044
10110,STONE Score for Uncomplicated Ureteral Stone,Predicts likelihood of ureteral stone in nontoxic-appearing patients with flank pain.,http://www.mdcalc.com/calc/10110
101,Stool Osmolar/Osmotic Gap,Determines if chronic diarrhea is osmotic or secretory in nature.,http://www.mdcalc.com/calc/101
3992,STOP-BANG Score for Obstructive Sleep Apnea,Screens for obstructive sleep apnea.,http://www.mdcalc.com/calc/3992
10468,STUMBL/Battle Score,Predicts morbidity in patients with blunt chest wall trauma.,http://www.mdcalc.com/calc/10468
10085,Subaxial Injury Classification and Severity Scale (SLICS),Classifies subaxial cervical spine injury and provides treatment recommendations.,http://www.mdcalc.com/calc/10085
10079,Subtle Anterior STEMI Calculator (4-Variable),"Differentiates normal variant ST elevation (benign early repolarization) from anterior STEMI, more sensitive than 3-variable version.",http://www.mdcalc.com/calc/10079
1826,Surgical Apgar Score (SAS) for Postoperative Risk,"Predicts postoperative risk of major complication, including death.",http://www.mdcalc.com/calc/1826
10531,Swede Score,Colposcopically ​​predicts high-grade lesions (HGL) in histology.,http://www.mdcalc.com/calc/10531
10499,Systematic Coronary Risk Evaluation 2 (SCORE2),Predicts 10-year CVD risk in patients without prior CVD or diabetes.,http://www.mdcalc.com/calc/10499
10510,Systematic Coronary Risk Evaluation 2-Diabetes (SCORE2-Diabetes),Predicts 10-year CVD risk in patients with type 2 diabetes.,http://www.mdcalc.com/calc/10510
10503,Systematic Coronary Risk Evaluation 2-Older Persons (SCORE2-OP),Predicts 10-year CVD risk in older patients.,http://www.mdcalc.com/calc/10503
10099,Systemic Lupus Erythematosus Disease Activity Index 2000 (SLEDAI-2K),Stratifies severity of systemic lupus erythematosus (SLE).,http://www.mdcalc.com/calc/10099
1236,TASH Score (Trauma Associated Severe Hemorrhage),Predicts the need for massive transfusion based on clinical and laboratory data.,http://www.mdcalc.com/calc/1236
10480,Tenecteplase (TNK) Dosing for Ischemic Stroke Calculator,Doses tenecteplase (a type of tPA) for use in ischemic stroke.,http://www.mdcalc.com/calc/10480
10440,Testicular Workup for Ischemia and Suspected Torsion (TWIST),"Diagnoses testicular torsion, decreasing indication for ultrasound.",http://www.mdcalc.com/calc/10440
10527,"The Car, Relax, Alone, Forget, Friends, Trouble (CRAFFT) Questionnaire",Screens for substance use risk in adolescents.,http://www.mdcalc.com/calc/10527
10545,"The Face, Legs, Activity, Cry, and Consolability (FLACC) Scale",Evaluates postoperative pain in young children.,http://www.mdcalc.com/calc/10545
10524,"The Sick, Control, One, Fat, Food (SCOFF) Questionnaire",Screens for eating disorders.,http://www.mdcalc.com/calc/10524
10013,Therapeutic Plasmapheresis Calculator,Estimates amount of a substance (e.g. antibody) remaining in the intravascular space after a given number of plasma volume exchanges.,http://www.mdcalc.com/calc/10013
10461,Therapy-Disability-Neurology (TDN) Grade,Classifies severity of adverse events after neurosurgery.,http://www.mdcalc.com/calc/10461
10126,Thoracolumbar Injury Classification and Severity Scale (TLICS),Classifies thoracolumbar spine injury and provides treatment recommendations.,http://www.mdcalc.com/calc/10126
1706,THRIVE Score for Stroke Outcome,Estimates prognosis after an acute ischemic stroke.,http://www.mdcalc.com/calc/1706
10516,Thrombosis Risk Prediction Following Cast Immobilization (TRiP(cast)) Score,Predicts risk of VTE in patients with lower limb trauma.,http://www.mdcalc.com/calc/10516
665,TIMI Risk Index,"Provides mortality estimate in patients with ACS using only blood pressure, heart rate, and age.",http://www.mdcalc.com/calc/665
99,TIMI Risk Score for STEMI,Estimates mortality in patients with STEMI.,http://www.mdcalc.com/calc/99
111,TIMI Risk Score for UA/NSTEMI,Estimates mortality for patients with unstable angina and non-ST elevation MI.,http://www.mdcalc.com/calc/111
10293,Tisdale Risk Score for QT Prolongation,Predicts risk of QT prolongation greater than 500 msec in hospitalized patients.,http://www.mdcalc.com/calc/10293
10142,Tokyo Guidelines for Acute Cholangitis 2018,Provides diagnostic criteria and severity grading for acute cholangitis.,http://www.mdcalc.com/calc/10142
10130,Tokyo Guidelines for Acute Cholecystitis 2018,Provides diagnostic criteria and severity grading for acute cholecystitis.,http://www.mdcalc.com/calc/10130
3940,tPA (Alteplase) Dosing for Ischemic Stroke Calculator,Doses alteplase (a type of tPA) for ischemic stroke.,http://www.mdcalc.com/calc/3940
1934,tPA Contraindications for Ischemic Stroke,Provides inclusion/exclusion criteria when deciding to use tPA on a patient with acute ischemic stroke.,http://www.mdcalc.com/calc/1934
3944,Transtubular Potassium Gradient (TTKG),May help in assessment of hyperkalemia or hypokalemia.,http://www.mdcalc.com/calc/3944
10404,Trauma Score and Injury Severity Score (TRISS),Estimates the probability of survival for trauma patients.,http://www.mdcalc.com/calc/10404
10512,Travis Criteria,Predicts risk of needing colectomy with severe ulcerative colitis.,http://www.mdcalc.com/calc/10512
3942,Troponin-only Manchester Acute Coronary Syndromes (T-MACS) Decision Aid,Rules out acute coronary syndrome.,http://www.mdcalc.com/calc/3942
10235,Truelove and Witts Severity Index for Ulcerative Colitis,Stratifies severity of ulcerative colitis.,http://www.mdcalc.com/calc/10235
3979,Trunk Impairment Scale,Quantifies disability after stroke; also validated in Parkinson&rsquo;s disease.,http://www.mdcalc.com/calc/3979
3009,UCLA Integrated Staging System (UISS) for Renal Cell Carcinoma (RCC),Provides 5-year disease-free prognosis for localized and metastatic RCC.,http://www.mdcalc.com/calc/3009
2046,UCSF-CAPRA Score for Prostate Cancer Risk,Predicts outcomes of patients post-treatment for prostate cancer.,http://www.mdcalc.com/calc/2046
10395,Ulcerative Colitis Endoscopic Index of Severity (UCEIS),Assesses the endoscopic severity of ulcerative colitis.,http://www.mdcalc.com/calc/10395
10147,United Kingdom Model for End-Stage Liver Disease (UKELD),Predicts mortality in end-stage liver disease patients for transplant planning (UK-specific).,http://www.mdcalc.com/calc/10147
3945,Urinary Protein Excretion Estimation,Quantifies 24-hour proteinuria with protein/creatinine ratio from a single urine sample.,http://www.mdcalc.com/calc/3945
2045,Urine Anion Gap,Detects urine acidosis for evaluation of non-gap metabolic acidosis.,http://www.mdcalc.com/calc/2045
2074,Urine Output and Fluid Balance,Calculates urine output over a 24-hour period.,http://www.mdcalc.com/calc/2074
10226,Urticaria Activity Score (UAS),Stratifies severity of urticaria.,http://www.mdcalc.com/calc/10226
3820,US (MEDPED) Diagnostic Criteria for Familial Hypercholesterolemia (FH),"Diagnoses familial hypercholesterolemia using age, family history, and total cholesterol.",http://www.mdcalc.com/calc/3820
10410,Utah COVID-19 Risk Score,"Recommends oral antivirals for COVID-19 treatment (updated January 28, 2022).",http://www.mdcalc.com/calc/10410
10433,Vaginal Birth After Cesarean (MFMU),Predicts chance of successful vaginal birth after cesarean (VBAC) delivery.,http://www.mdcalc.com/calc/10433
1856,Vancouver Chest Pain Rule,Identifies chest pain patients who are low risk and safe for early discharge.,http://www.mdcalc.com/calc/1856
3317,VBAC Risk Score for Successful Vaginal Delivery (Flamm Model),Predicts likelihood of successful vaginal birth after previous caesarean section (VBAC).,http://www.mdcalc.com/calc/3317
10478,Vesicoureteral Reflux Index (VURx),Predicts resolution of VUR in children.,http://www.mdcalc.com/calc/10478
2201,Veterans Aging Cohort Study (VACS) 1.0 Index,Estimates risk of 5-year all-cause mortality in patients with HIV and/or HCV.,http://www.mdcalc.com/calc/2201
10402,Veterans Aging Cohort Study (VACS) 2.0 Index,"Estimates risk of 5-year all-cause mortality in patients with HIV, an update to the Veterans Aging Cohort Study (VACS) 1.0 Index.",http://www.mdcalc.com/calc/10402
10505,Veterans Aging Cohort Study-Charlson Comorbidity Index (VACS-CCI),"Estimates risk of all-cause mortality in patients with comorbidities, including non-metastatic prostate cancer.",http://www.mdcalc.com/calc/10505
10346,Veterans Health Administration COVID-19 (VACO) Index for COVID-19 Mortality,Estimates risk of 30-day mortality after COVID-19 infection using pre-COVID health status.,http://www.mdcalc.com/calc/10346
10125,Villalta Score for Post-thrombotic Syndrome (PTS),Stratifies severity of post-thrombotic syndrome in lower extremity DVT.,http://www.mdcalc.com/calc/10125
10470,VIRSTA Score,Estimates risk of infective endocarditis (IE) and determines priority for echocardiography.,http://www.mdcalc.com/calc/10470
10060,Visual Acuity Testing (Snellen Chart),Assess binocular and monocular visual acuity.,http://www.mdcalc.com/calc/10060
10467,VTE-BLEED Score,Assesses risk of bleeding while on anticoagulation.,http://www.mdcalc.com/calc/10467
3978,Webster Rating Scale for Parkinson’s Disease,Quantifies degree of disability in Parkinson&rsquo;s disease.,http://www.mdcalc.com/calc/3978
362,Wells' Criteria for DVT,Calculates risk of DVT based on clinical criteria.,http://www.mdcalc.com/calc/362
115,Wells' Criteria for Pulmonary Embolism,Objectifies risk of pulmonary embolism.,http://www.mdcalc.com/calc/115
677,Westley Croup Score,"Quantifies croup severity (although mainly used for research, not clinically).",http://www.mdcalc.com/calc/677
10064,Wexner Score for Obstructed Defecation Syndrome (ODS),Stratifies severity of fecal incontinence.,http://www.mdcalc.com/calc/10064
117,Winters' Formula for Metabolic Acidosis Compensation,Calculates the expected pCO2 compensation in a purely metabolic acidosis.,http://www.mdcalc.com/calc/117
10168,Withdrawal Assessment Tool (WAT-1) for Pediatric Withdrawal,Estimates severity of opioid and benzodiazepine withdrawal in children.,http://www.mdcalc.com/calc/10168
10396,Woman Abuse Screening Tool (WAST),Detects domestic abuse (intimate partner violence) in women in healthcare settings.,http://www.mdcalc.com/calc/10396
4029,Wound Closure Classification,Classifies types of wound closure.,http://www.mdcalc.com/calc/4029
10082,WPSS (WHO classification-based Prognostic Scoring System) for Myelodysplastic Syndrome,Evaluates prognosis of patients with myelodysplastic syndrome (MDS).,http://www.mdcalc.com/calc/10082
4067,YEARS Algorithm for Pulmonary Embolism (PE),Helps rule out pulmonary embolism; also validated in pregnant patients with clinically suspected PE.,http://www.mdcalc.com/calc/4067
