experiment_id,Calculator,response_correct,open_ai_url,errors_by_class,query,model_response
ldl-5,LDL Calculated (https://www.notion.so/LDL-Calculated-78d9d0314a734e8e8d0d21ad2ab2a84b?pvs=21),Correct,https://chat.openai.com/share/ebb14493-2ce0-4f07-af8d-2bf327f58d27,,"
I have a patient with the following lab values: total cholesterol of 212 HDL cholesterol of 53 and triglycerides of132. What is their calculated LDL?","
The calculated LDL cholesterol can be found using the Friedewald equation, which is as follows:
LDL=TotalCholesterol−HDL−(Triglycerides/5)
The division of triglycerides by 5 is applicable to measurements in mg/dL, which is a standard in the United States. For other measurement systems, the division factor may be different.
Given your patient's values:
Total Cholesterol = 212 mg/dL
HDL Cholesterol = 53 mg/dL
Triglycerides = 132 mg/dL
The LDL cholesterol would be calculated as:
LDL=212−53−(132/5)
Now let's do the math.
Finished working
Show work
The calculated LDL cholesterol for your patient is approximately 132.6 mg/dL. "
ldl-1,LDL Calculated (https://www.notion.so/LDL-Calculated-78d9d0314a734e8e8d0d21ad2ab2a84b?pvs=21),Correct,https://chat.openai.com/share/ebb14493-2ce0-4f07-af8d-2bf327f58d27,,"
I have a patient with the following lab values: total cholesterol of 212 HDL cholesterol of 53 and triglycerides of132. What is their calculated LDL?","
The calculated LDL cholesterol can be found using the Friedewald equation, which is as follows:
LDL=TotalCholesterol−HDL−(Triglycerides/5)
The division of triglycerides by 5 is applicable to measurements in mg/dL, which is a standard in the United States. For other measurement systems, the division factor may be different.
Given your patient's values:
Total Cholesterol = 212 mg/dL
HDL Cholesterol = 53 mg/dL
Triglycerides = 132 mg/dL
The LDL cholesterol would be calculated as:
LDL=212−53−(132/5)
Now let's do the math.
Finished working
Show work
The calculated LDL cholesterol for your patient is approximately 132.6 mg/dL. "
anion-gap4,Anion Gap (https://www.notion.so/Anion-Gap-098d54f84cb74d0e90c419f0307701e8?pvs=21),Correct,https://chat.openai.com/share/ebd706e6-d815-4503-bc72-a1fb7ea2dcef,,"
I have a patient with the following lab values: serum sodium of 145, chloride of 99, bicarbonate of 25, and albumin of 4.012. What is their serum anion gap and albumin-corrected anion gap?","
The serum anion gap (AG) is calculated using the formula:
AG=Na
+
−(Cl
−
+HCO
3
−
)
Where Na+ is the concentration of sodium, Cl- is the concentration of chloride, and HCO3- is the concentration of bicarbonate in the blood.
Let's calculate the patient's serum anion gap first using the provided lab values:
Sodium (Na+): 145 mmol/L
Chloride (Cl-): 99 mmol/L
Bicarbonate (HCO3-): 25 mmol/L
AG=145−(99+25)
AG=145−124
AG=21
A normal anion gap is typically between 8 and 16 mmol/L. Therefore, an AG of 21 mmol/L would be considered elevated, which may suggest the presence of additional unmeasured anions in the blood.
The albumin-corrected anion gap accounts for the influence of albumin on the anion gap value. Low albumin levels can lead to a falsely low anion gap. The correction formula is approximately:
Corrected AG=AG+(2.5×(4.0−Albumin))
Given that the patient's albumin is 4.012 g/dL, we would not expect a significant correction, but let's calculate it for precision:
Corrected AG=21+(2.5×(4.0−4.012))
Corrected AG=21+(2.5×−0.012)
Corrected AG=21−0.03
Corrected AG=20.97
So, the albumin-corrected anion gap would also be approximately 21 mmol/L since the albumin level is essentially normal.
Please note that these calculations are based on typical laboratory reference values and correction factors; actual reference ranges and correction factors may vary based on specific laboratory methods and patient demographics. It's always best to consult with a clinician for interpretation of lab values in a clinical context."
gcs-3,Glasgow Coma Score (https://www.notion.so/Glasgow-Coma-Score-7d3263376e7d44308121f62da33eb0c6?pvs=21),Correct,https://chat.openai.com/share/ec9c117a-ad77-4b9f-9839-89b5fa88f95f,,"
I have a patient Ms Williams. She opens her eyes to pain, is confused, and obeys commands. What is her glascow coma score?","
The Glasgow Coma Scale (GCS) assesses a person's level of consciousness after a head injury. The scale comprises three tests: eye, verbal, and motor responses. The scores for each of these tests are added together to determine the patient's total score.
Here is the scoring system for each category:
Eye Opening (E)
4 points: Opens eyes spontaneously
3 points: Opens eyes to verbal command
2 points: Opens eyes in response to pain
1 point: Does not open eyes
Verbal Response (V)
5 points: Is oriented and converses normally
4 points: Is confused, but can answer questions
3 points: Utters inappropriate words
2 points: Makes incomprehensible sounds
1 point: Makes no sound
Motor Response (M)
6 points: Obeys commands for movement
5 points: Moves to localized pain
4 points: Withdraws from pain
3 points: Abnormal flexion to pain (decorticate response)
2 points: Extensor response to pain (decerebrate response)
1 point: Makes no movements
For Ms. Williams:
Eye response is 2 (opens eyes to pain).
Verbal response is 4 (is confused but can answer questions).
Motor response is 6 (obeys commands for movement).
Now, let's calculate the total GCS score by adding the scores from each category.
Finished working
Show work
Ms. Williams' Glasgow Coma Scale score would be 12. This score is composed of 2 points for eye opening in response to pain, 4 points for being confused in verbal response, and 6 points for obeying commands in motor response. "
sirs-3,"SIRS, Sepsis, and Septic Shock Criteria (https://www.notion.so/SIRS-Sepsis-and-Septic-Shock-Criteria-38890a0f58064f2aa42d2731df169acd?pvs=21)",Incorrect,https://chat.openai.com/share/ece193a3-0bc0-4b7b-b705-f85c7f53b2b9 ,interpretation-error,,
meld-na-2,MELD-Na (https://www.notion.so/MELD-Na-3bca334504e440078f749f49e26d9c17?pvs=21),Incorrect,https://chat.openai.com/share/ee923f0a-add8-4a8f-8640-e4d901fba198,incorrect-formula,"
I have a patient who is a 37-year-old woman with a creatinine of 1.5, a bilirubin of 0.8, sodium of 125, INR of 1. They are on dialysis.What is their MELD-Na score?","
The MELD-Na (Model for End-Stage Liver Disease-Sodium) score is a scoring system used to assess the severity of chronic liver disease and prioritize patients for liver transplantation. The MELD-Na score is calculated using the patient's bilirubin, INR (international normalized ratio), creatinine, and sodium levels.
The formula for calculating the MELD-Na score is as follows:
MELD-Na Score = MELD Score + 1.32 * (137 - Sodium) - [0.033 * MELD Score * (137 - Sodium)]
However, for patients on dialysis, the maximum creatinine level used in the calculation is capped at 4.0 mg/dL. Here is how we can calculate the MELD-Na score for your patient:
Calculate the MELD score using the standard MELD formula.
Adjust the MELD score with the sodium level using the MELD-Na formula.
Let's calculate it.
Finished working
Show work
The MELD-Na score for the 37-year-old patient on dialysis is 22. This score is used to estimate the patient's severity of liver disease and to prioritize for liver transplantation. "
qtc-1,Corrected QT Interval (https://www.notion.so/Corrected-QT-Interval-cc31499c0ed8466d9868c22fab1800c4?pvs=21),Correct,https://chat.openai.com/share/ef2530d5-6c7c-4995-a552-f801fbd972b7,,"
Help me calculate the QTc for my patient using the Bazett formula. His heart rate is 79. The paper's speed is 25mm/sec. The QT interval is 5 small boxes.","
Finished working
Show work
The corrected QT interval (QTc) for your patient, using the Bazett formula, is approximately 0.229 seconds or 229 milliseconds. "
free-water-def-3,Free Water Deficit in Hypernatremia (https://www.notion.so/Free-Water-Deficit-in-Hypernatremia-0da6bd56b069430cae9611b13f28252b?pvs=21),Correct,https://chat.openai.com/share/f06ede8b-f56e-483c-957c-75273e1e4b42,,"
For an adult woman who weighs 130lbs and has a serum sodium of 150 with a desired sodium of 140, what is the free water deficit?","
The free water deficit is a calculation used in medicine to determine the amount of water replacement needed when a person has hypernatremia, which is a higher than normal sodium level in the blood. The formula to calculate the free water deficit is:
Free Water Deficit (L)=Total Body Water (TBW)×(
Desired Sodium
Serum Sodium
−1)
Where Total Body Water (TBW) is typically estimated as a percentage of the patient's body weight. For an adult woman, TBW is often estimated to be about 50% of her body weight.
Given the information:
Body weight = 130 lbs (which we will convert to kg by dividing by 2.2)
Current serum sodium = 150 mmol/L
Desired serum sodium = 140 mmol/L
First, we convert the weight into kilograms, and then we use the formula to calculate the free water deficit. Let's do the math.
Finished working
Show work
The free water deficit for an adult woman weighing 130 lbs with a serum sodium level of 150 mmol/L and a desired sodium level of 140 mmol/L is approximately 2.11 liters. "
fena5,Fractional Excretion of Sodium (https://www.notion.so/Fractional-Excretion-of-Sodium-be43db037f914256b7a6501d0c5bdd46?pvs=21),Correct,https://chat.openai.com/share/f11ddee7-edf2-4087-b953-bf9a0da73798,,"
A young man presents with an AKI. His serum sodium is 158, serum creatinine is 0.7. His urine sodium is 120 and his urine creatinine is 21. What is his fractional excretion of sodium?","
Finished working
Show work
The fractional excretion of sodium (FENa) for the young man is approximately 2.53%. "
fena3,Fractional Excretion of Sodium (https://www.notion.so/Fractional-Excretion-of-Sodium-be43db037f914256b7a6501d0c5bdd46?pvs=21),Correct,https://chat.openai.com/share/f11ddee7-edf2-4087-b953-bf9a0da73798,,"
A young man presents with an AKI. His serum sodium is 158, serum creatinine is 0.7. His urine sodium is 120 and his urine creatinine is 21. What is his fractional excretion of sodium?","
Finished working
Show work
The fractional excretion of sodium (FENa) for the young man is approximately 2.53%. "
chads-vasc-3,CHA2DS2-VASc Score for Atrial Fibrillation Stroke Risk (https://www.notion.so/CHA2DS2-VASc-Score-for-Atrial-Fibrillation-Stroke-Risk-a97e4e1cb9c141ada5b911281cb3ac26?pvs=21),Correct,https://chat.openai.com/share/f21a02f4-cb55-41f0-9da7-43a420fb6f56,,"
I have a  70 year-old female patient. The do not have a history of heart failure. They have a history of hypertension. The had a recent stroke. They had an MI in 2018. The are diabetic. What is their CHA2D2-VASc score for atrial fibrillation?","
The CHA2DS2-VASc score is a clinical prediction rule for estimating the risk of stroke in patients with atrial fibrillation (AF). It is used to determine whether or not treatment is required with anticoagulation therapy or antiplatelet therapy, since AF can increase the risk of stroke. The score is calculated based on the following criteria:
Congestive heart failure (1 point)
Hypertension: high blood pressure, particularly if requiring medication (1 point)
Age ≥75 years (2 points)
Diabetes mellitus (1 point)
Stroke or TIA or thromboembolism (2 points)
Vascular disease (e.g., peripheral artery disease, myocardial infarction, aortic plaque) (1 point)
Age 65–74 years (1 point)
Scex category (i.e., female gender) (1 point)
Based on the information provided:
The patient does not have a history of heart failure (0 points).
They have a history of hypertension (1 point).
They had a recent stroke (2 points).
They had an MI in 2018, which counts as vascular disease (1 point).
They are diabetic (1 point).
They are 70 years old, which gives them 1 point for age.
Being female gives them an additional point (1 point).
Adding these up, the patient's CHA2DS2-VASc score would be 7 points.
This score indicates a high risk of stroke, and anticoagulant therapy is usually recommended for patients with a score of 2 or higher, unless contraindicated. It is important to discuss the result with the patient and consider their individual risk factors and comorbidities when making a decision about anticoagulation."
